text,label
" An ideal vacation is one that allows me to explore new places, cultures, and experiences, while also giving me time to relax and recharge. I would love to visit a destination that has a rich history, diverse scenery, and friendly people.   One possible destination that meets these criteria is Greece. Greece is a country that has a lot to offer for travelers who are interested in ancient civilizations, stunning landscapes, and delicious cuisine. I would start my vacation in Athens, the capital city and the cradle of democracy. I would visit the Acropolis, the Parthenon, and the National Archaeological Museum to learn more about the ancient Greeks and their achievements. I would also enjoy walking around the Plaka district, where I could shop for souvenirs, taste local delicacies, and watch street performers.  After spending a few days in Athens, I would take a ferry or a flight to one of the Greek islands, such as Santorini, Mykonos, or Crete. Each island has its own charm and beauty, but they all share some common features: white-washed houses, blue-domed churches, and breathtaking views of the Aegean Sea. I would spend my days on the island swimming in the crystal-clear water, sunbathing on the sandy beaches, and hiking on the volcanic trails. I would also explore the villages and towns on the island, where I could admire the architecture, visit the museums and galleries, and interact with the locals.  At night, I would enjoy the vibrant nightlife on the island, where I could dance at the clubs, listen to live music at the bars, or watch a movie at an open-air cinema. I would also sample the delicious Greek cuisine, such as moussaka, souvlaki, and baklava. I would try some of the local wines and spirits, such as ouzo and retsina. I would end my day by watching the sunset from my balcony or terrace, feeling grateful for the opportunity to experience such a wonderful place.  An ideal vacation for me is not only about seeing new sights and having fun activities. It is also about learning new things and gaining new perspectives. By visiting Greece, I would be able to immerse myself in a culture that has influenced many aspects of Western civilization. I would be able to appreciate the beauty and diversity of nature. I would be able to connect with people who have different backgrounds and lifestyles. I would be able to enrich my mind and soul with new knowledge and experiences.  An ideal vacation for me is also about finding balance and harmony. It is about having enough time to do what I want and what I need. It is about having enough space to be myself and to be with others. It is about having enough energy to explore and to relax. By visiting Greece, I would be able to achieve this balance and harmony. I would be able to enjoy both adventure and tranquility. I would be able to satisfy both my curiosity and my comfort.  An ideal vacation for me is one that leaves me with lasting memories and positive emotions. It is one that makes me feel happy and fulfilled. It is one that inspires me to travel more and to live more. By visiting Greece, I believe I would have such a vacation.     ",1
"The mourning dovewearing noon’s aureolecoos from the rhododendron,oo-waoh, shadow o- ver what to do. Oh.And the sad rhetoric spreadsthrough suburb and wood.Those who hear dove moan love no querulous warbling more—the going hence about which is there no- thing to do? From no small rip in fatethe you you never shall bemore will be extracted.Dove knows the rubricand starts in, who, who is next and soon?",0
"Geneviève Janssen-Pevtschin (24 February 1915 – 11 November 2011), also known Ginette Pevtschin, was a Belgian lawyer and the first woman magistrate in Belgium. She also was a distinguished member of the Belgian Resistance during World War II. Biography  Born in Brussels on 24 February 1915 to Belgian Jewish parents of Russian descent, Geneviève Pevtschin studied law and graduated from the Free University of Brussels in 1937. She was barrister at the Brussels Court of Appeal from 1937 to 1948. When war broke out, she was barred from practicing law, when the German Military Administration passed an anti-Jew decree on 28 October 1940 banning Jews from government and public service positions and from the legal profession. She decided to join the underground Belgian resistance group ""Zéro"". Within the group, Pevtschin helped transmitting messages to London, providing false identity papers and establishing contacts with other Resistance networks. Pevtchin was also instrumental in organizing the logistics for the publication of La Libre Belgique, one of the most notable underground newspapers published in German-occupied Belgium.",0
" Obesity is a complex and multifaceted problem that affects millions of people around the world. It is defined as having an excessive amount of body fat that poses a risk to health. Obesity can lead to both personal and societal problems, such as:  Personal problems: People with obesity are more likely to develop a number of potentially serious health problems, including: heart disease and strokes, type 2 diabetes, high blood pressure, certain cancers, osteoarthritis, sleep apnea, gallstones, fatty liver disease, kidney disease, pregnancy complications, and mental health issues such as depression and low self-esteem12. Obesity can also affect the quality of life and well-being of individuals by limiting their mobility, social interactions, and opportunities for education and employment. Obesity can also increase the risk of discrimination, stigma, and bullying2. Societal problems: Obesity can have a significant impact on the society as a whole by increasing the burden on the health care system, the economy, and the environment. Obesity can increase the costs of health care services and medications due to the increased prevalence and severity of obesity-related diseases1. Obesity can also reduce the productivity and income of individuals and businesses due to absenteeism, presenteeism (working while sick), disability, and premature mortality2. Obesity can also contribute to environmental degradation by increasing the demand for food, energy, water, and land resources2. Therefore, obesity is not just a personal issue but a public health challenge that requires collective action and responsibility. A comprehensive approach that addresses the root causes and consequences of obesity is needed to prevent and manage this problem effectively. Such an approach should include strategies that promote healthy eating habits, physical activity, behavioral change, environmental modification, policy intervention, education and awareness, and medical treatment12. By working together, we can create a healthier and more sustainable future for ourselves and our society.      ",1
"Truth is the light that guides us
Through the darkness and the strife
It shines bright and pure within us
And gives meaning to our life

It is the force that drives us forward
In the face of every trial
And in its glow we find the courage
To walk every endless mile

Truth is the foundation of our being
The anchor of our soul
The source of all that we believe in
And the goal that makes us whole

It is the wisdom that we seek
In every thought and deed
And in its shining brilliance
We find the answers that we need

So let us hold fast to truth always
And let it be our guide
For it is the greatest gift of all
That in our hearts resides.",1
"Varioonops is a genus of goblin spiders in the family Oonopidae. It was first described in 1906 by Simon.  There are about 10 described species in Varioonops. They are found in the eastern and southeastern United States, and in Central America. Some of the species are found as far north as New Brunswick, Canada.  Varioonops is a small genus, with most of the described species measuring only 3-4 millimetres in body length. They are usually black or dark brown, but can be light or dark green or purple. They have long legs and a long, slender body.  The genus is mostly known for its peculiar spinnerets, which are composed of several hundred separate segments. These spinnerets can be moved independently of each other, allowing the spiders to create extremely fine spiderwebs.",1
"1.
Bridge’s absence gave the creek a new aspect.
Uncrossable, irascible. Crosser stems
on the bank with her will and form,
extension “Phantom of incapacity
which is me.” Bright roar of water,
x of indomitability.
2.
The bridge is not an x. It bridges nothing.
The turmoil is only a portion.
3.
Bridge on the grass is brideless.
Tufts of terra like a bloom in air.
Rational slats, a surface’s accretion,
slat system. Grass tints it, heliotropic
emanation, sharp, up, or complex
occupation in shiving rain.
4.
Creek’s uncrossability, a new beauty.
“It looked like the process of a thinking,
deep run.” It became the suffering of form
and mute suggestion. The syllables
were not perennial. They broke and grew.
5.
The blue pants of the crosser were neither sky
nor water. They orient to the body
as form and boundary. The crosser’s green shirt
neither grass nor leaf-thought.
Desire to not get wet, another hurt.
6.
“Glamour of limit, where the rocks just slant”
down the bank, in a wet
stratification, and the creek
spills blows and goings
and is omniform leaving, a prime of seem.
7.
High water as a contour of relation
swells, hurls. The creek which was other
but not antipodal, or refusal. “The wish
to touch it with my phenomenal hand”
loves it as material.
8.
The bridge made the force containable.
Bridgeless the crosser sits, and very still.
“My phenomenal body crosses and longs.”
Ceaseless body of the audible.",0
"Pain, oh pain, you invisible foe
Creeping up on me, oh so slow
You grip my heart, you grip my soul
And leave me feeling far from whole

You seep into my bones and flesh
Leaving me feeling like a mess
An ache that never seems to end
A wound that never quite can mend

But through it all, I stand upright
Leaning on strength, with all my might
For pain may shake me, but not break me
It may hurt me, but it can't take me

For I am more than just this pain 
I am not just my ache and strain
I am a fighter, always strong
Braving the storms, all day long

So bring your pain, oh bring it near
For I will face it without fear
With courage planted deep within
I'll rise above this pain again.",1
"Heather Levi is an American anthropologist best known for her research in lucha libre. Levi was born in Massachusetts and became an Assistant professor of Anthropology at Temple University. She received her Bachelor of Arts degree in Anthropology from the University of Massachusetts in 1990 and went on to receive a PhD in Anthropology in 2001 from New York University. She currently lives in Philadelphia. She is currently doing research on street musicians in Condesa in Mexico City. Her research mainly focuses on performance practices, global and local contexts, and the political uses to which they are directed. Levi has performed ethnographic field work on lucha libre in Mexico City and the significance it has in the Mexican culture. Not only did she do ethnographic field work, but she also trained with a retired lucha libre wrestler and his students. Levi worked with this well respected wrestler for a year and a half and incorporated this as research into her book The World of Lucha Libre  This allowed Levi to view lucha libre as an arena that examined the connections between ideas of mestizaje, class, gender, aesthetic values, mass mediation, and the state. This thus led her to write her book The World of Lucha Libra in which these ideas are explored. In a Los Angeles Times interview in 2009 she described lucha libre created a unique, cross-class ""cultural phenomenon"" that put on a ""display of these larger-than-life heroes but heroes that everybody...knew [and] came from their social class.""",0
"Right now I'm a little bit depressed, not much has gone my way this week. I made some fabulous friends last week and we were all planning on going home together tomorrow, but now they seem not to want me to go with them. I don't know why everyone is getting mad all of the sudden, maybe it's something in the air. quite ridiculous, if you ask me. I have tears in my eyes as I'm typing, which is strange because I have tried so hard to not let little things get to me. My mom has always told me that I was overly sensitive, I thought I could overcome it, I think I can overcome anything. I had Mono a few years ago, and I overcame that one. My mind has not been forced to think in a while, people that I've talked to are just not to stimulating, I guess I should go and hang out in a coffee shop or something. I always thought college was going to be so much fun, and it's really not. I am this close to packing my bags and going home. Last week, I was the stereotypical college student and now, definitely not. My roommate and I are just not compatible, I mean she's a nice girl and all and she has good intentions, but I find her incredibly dull and childlike. She is a sophomore and I am a freshman. She has a really low self esteem and that's something that I don't deal well with, because I used to too. I don't like to think about those times, because I've overcome them. I fear that she is what I will become and it makes me resent her a bit. I don't want to live the life, or lack thereof, that she is leading. I make my life incredibly competitive, and I like to win. My cousin is down here, she rushed, she's actually in this class. But we've competed with each other all of our lives, whether the other one realized it or not, driving home, getting ready, meeting guys, they were all competitions. She and I are both incredibly stubborn too, so we butt heads quite often. I know that I've changed this year, and she has too, but we've changed differently. She's become more and more dependent on people, she can't be alone at all and I've become more and more independent of folks, for instance tonight, I walked over to the turtle pond and fed the fish, Carrie would freak out if someone told her to do that alone, but I really enjoyed myself tonight, I haven't felt that quiet peace in a long time down here. I don't know if UT is the right place for me, and I don't know. This is ridiculous. I'm here, and I'll graduate from here. Is this the sort of paper you're looking for? My mind is definitely not in a deep ponderous mood. This his how my mind works, worry after worry. I'd rather not get too far into myself here, if that's alright. On a happy note, I saw a guy in my Philosophy class today with absolutely Amazing hair. It was bleach blond and had four inch spikes! I admire people being gutsy enough to do that, never in my life would my hair be in spikes or fuchsia, I'll just stay the way I am. I miss my dog. I talked on the phone to my parents last night and I heard her bark in the background. I am ready to go home that's pretty much what has gotten me through this week. It has been the first time that I've gotten homesick. I think it's because I am going home tomorrow. Before, I didn't get homesick because I didn't allow myself to think about it too much, but I saw a Dallas Morning News today and got all choked up. What is all of this about anyway? Where do I benefit in the long run of living with someone I don't like and being forced to eat bad food? I'd much rather be in my own apartment. HA! My folks would really go for that one. They are so overprotective. The people that I was originally going home with are going to the Dave Matthews concert, and my mom won't let me go, I'm also not allowed to go to the TX v. OU game. That is stinky! I just need a good cry and a good nap and a hug from my grandma and everything will be fabulous again. I swear! If my roommate asks one more time if I want to talk about anything that's bothering me I will scream. I told her already that I'm writing a paper and she is still jabbering. Okay, Deep Breath. Back to Grandma. She is the cutest old lady in the entire world. She is definitely a cookiecutter grandma. It's fabulous. I told her I was coming home and she got so excited! My twenty minutes are up, but I feel much better now, I'm glad I got to take all of my emotion out on this essay rather than on my roommate! I don't know quite how to end my thoughts, even though I am 99. 99% sure that no one will ever read this.",0
"Yaron Tsur ((; born June 19, 1948), an historian of the Jews in the Muslim lands in the modern era, is amongst the founders of the Open University of Israel, a professor in the department of Jewish history at Tel Aviv University and a former chairperson of its graduate school of Jewish studies. He is a pioneer in the field of Digital Humanities in Israel and the founder of the ""Historical jewish press"" website. Yaron Tsur was born in Jerusalem to a German-Jewish father and to a mother of Yemenite extraction. During his childhood and youth in Jerusalem, he sojourned with his parents in the home of his Yemenite grandfather in the Nahlat Ahim neighborhood, on the border of the more established and well known Rehavia neighborhood. Subsequently, Tsur would reflect in the introduction to his Torn Community on how this unique residential setting would mold both his sense of ethnic belonging as an Ashkenazi-Mizrahi hybrid as well as his professional path as a historian.",0
"Vitamin E is a group of eight water-soluble vitamins. It is essential for human health and is found in a variety of foods.  Vitamin E is a fat-soluble vitamin and can be found in animal and vegetable oils, nuts, seeds, legumes, whole grains, and green leafy vegetables. It is also found in some fortified foods and supplements.  Vitamin E is important for the immune system, reproductive health, and heart health. It may help prevent cancer and other diseases.  There are different types of vitamin E: alpha-tocopherol (the most common form of vitamin E), beta-tocopherol, gamma-tocopherol, delta-tocopherol, and tocopherol acetate.",1
"In October, 1982, three members of an Litton Industries subsidiary were killed when a truck laden with explosives detonated in a San Francisco parking lot. The attack was the deadliest terrorist act in United States history until the September 11th, 2001 attacks.",1
"I really enjoy college life, I love being away from my parents but my boyfriend is still in dallas and I miss him so much that it hurts. Sometimes I feel as though I am alone and that this college world is so enormous it feels intimidating. psychology has been an interest for me since I was in middle school because when I was younger there were six guys who came up to me and my brother and asked us for our money and then pproceeded to hit my brother. this experience was very traumatizing to me and after that I went to my school counselor to talk to her about it all she helped me so much that I really got interested in what all the mind does and what one mind can do to another through therapy I went to my medical terminology class today and I was so tired because I stayed up until like 330 last night and now I am very tired and would like to just go to sleep, but I have another class college is completely different from high school I never believed people that said that until I got here ever since I have been here all I think about is my boyfriend and how I wish he was here and my studies I am really getting serious about school and I am excited about my years to come because I love the environment of everyone caring about school and their studies which is completely different than what people thought of in high school I love this environment I am in the computer lab right now doing this assignment  I hope I am doing this right even though it says there are no right or wrong answers to this writing assignment  this weekend jovan, my boyfriend's uncle is having his wedding party and I am going home for it at 500 I have to meet my brother at his fraternity house to get the car so I can get on the road to dallas I am excited about seeing everyone and everyhting but the drive by myself kinda makes me nervous just as long as I don't have to drive in the dark for a long time I will be okay cause it just kinda scares me when I am driving a long way in the dark by myself I did that survey thing for this class the pretesting last night on my friensd natalies computer and I thought it was pretty funny some of it the spider part actually made me scared even though I have never really had a fear of spiders before not like I was extremely scared of it but itr made me start thingking about spiders for a moment this day has been so busy it feels like anyway but then again I have had worse  I wonder if I will really fulfill my dreams of becoming a psychiatrist or what will happen in my future I know that me and jovan are going to get married in probably about 5 or 6 years - I hope anyway he is moving down here next year so we can be together I love him more than anything - everything about him my best friend is in utah right now at byu and I miss her so much I just read her email a few minuites ago and she is having a blast I wont get tosee her until christmas and it will only be for like 2 days because she has to go to california and then she has a football game to go to she is in band there with my friend john I was in band in high school but there was no way I was going to be in band in college because I really didnt like it that much in high school my parents wanted me to stay in it me and my mom have been arguing a lot lately and it has really bothered me but I think and hope things are getting better since italked to her last night this weekend is going to be so busy tomorrow I am going to take jovans car tot he shop to get something done to it while he is at work and then I am going to go help his family get ready for the big day on saturday then saturday we are going to party all day and sunday I need to study all day I have studied all week but I need to review for monday cause I have a quiz in medical terminology over suffixes prefixes and roots my first college quiz!!  I'm not really that exciterd but I thought I made add some sort of sarchasm into this little essay that I am writting this is actually really interesting because I have never had an assignment like this and it has almost been twenty mionutes I wish I could type faster I get to see jovan in like 10 hours or somethign he gets off work late he works at a print shop where he does press stuff and he really likes it but is going to go to college soon I think I am done now thanks for listening",0
"In combat sports such as boxing, an orthodox stance is one in which the boxer places their left foot farther in front of the right foot, thus having their weaker side closer to the opponent. Because it favors the stronger, dominant side—often the right side, see laterality—the orthodox stance is the most common stance in boxing and MMA. It is mostly used by right-handed boxers. Many boxing champions have fought in an orthodox stance. Alternative stances The corresponding designation for a left-handed boxer is southpaw and is generally a mirror image of the orthodox stance. A southpaw boxer guards and jabs with their right hand. Some famous boxers who use southpaw are Marvelous Marvin Hagler,   Victor Ortiz, Sultan Ibragimov, Naseem Hamed, Joe Calzaghe, Manny Pacquiao, and Lucian Bute. Francisco Palacios, Andre Ward, and Terence Crawford normally fight as orthodox, but occasionally switch to a southpaw stance to confuse their opponents. Hagler was the opposite, normally fighting southpaw but able to switch to orthodox. Some fighters who are naturally left-handed fight in the orthodox stance with the advantage of a fast, hard jab and left hook, including Oscar De La Hoya, Sonny Liston, Miguel Angel Cotto, Gerry Cooney, and Marco Antonio Barrera. Likewise, Vasiliy Lomachenko is a naturally right-handed fighter who stands in the southpaw stance, as the same with Shakur Stevenson.",0
"Ramsay Street is the fictional cul-de-sac in which the characters of the Australian soap opera Neighbours live. The street is set in the equally fictional Melbourne suburb of Erinsborough. Neighbours storylines primarily centre on the residents of the Street, which was named after Jack Ramsay, the grandfather of original character Max Ramsay (Francis Bell). Only six houses on the street are featured on a regular basis; numbers 22 to 32. Number 34 was featured for the first time in 2018. The cul-de-sac is at the end of a long street and the rest of the houses are on the other side of the main road which bisects it. A storyline within the show saw the name of the street nearly changed to Ramsbottom Street. Harold Bishop (Ian Smith) led a protest against it and won. Pin Oak Court, in Vermont South (at ), is the real cul-de-sac that doubles for Ramsay Street. All of the houses featured in the show are real and the residents allow Neighbours to shoot external scenes in their front and back gardens. Neighbours has been filmed in Pin Oak Court since the series began in 1985 and it has since become popular with tourists. Tours to the cul-de-sac run throughout the year. The interior scenes are filmed at the Global Television studios in Forest Hill, the adjoining suburb in which Pin Oak Court is located.",0
" I understand that having money in your savings account may not seem like a priority right now, but I want to emphasize how important it is to create and follow through with a savings plan. Here are a few reasons why:  Emergencies can happen at any time: You never know when you might need extra cash to cover unexpected expenses, such as car repairs, medical bills, or job loss. Having a savings account can give you peace of mind knowing that you have a safety net to fall back on when times get tough.  It can help you achieve your long-term goals: Whether you're saving for a down payment on a house, a dream vacation, or retirement, having a savings plan in place can help you reach those goals faster. By setting aside a little bit of money each month, you can make steady progress towards your financial aspirations.  It can help you avoid debt: If you don't have money saved up, you may have to rely on credit cards or loans to cover unexpected expenses. This can lead to a cycle of debt that is difficult to break free from. By having money saved up, you can avoid going into debt in the first place.  I know that saving money can be difficult, especially if you're living paycheck to paycheck. However, even small contributions to a savings account can add up over time. By creating a budget, cutting unnecessary expenses, and finding ways to increase your income, you can start building your savings account and securing your financial future.  Remember, it's never too late to start saving. Even if you can only set aside a small amount each month, every little bit counts. I hope this encourages you to start thinking about your savings plan and taking steps towards a more secure financial future.  Best regards,                ",1
"Sight, oh sight,
What a precious gift besides light.
A stunning world to behold,
A treasure trove of colors and stories untold.

With sight, we witness nature's glory,
The sunrise, the sunset, and all its mystery.
The stars twinkling in the night sky,
And the clouds that paint on high.

Through sight, we can read and learn,
Books and knowledge, to our brain it returns.
We can gaze at art with awe and wonder,
And see the beauty of human culture.

Sight connects us with other souls,
The sparkle in a lover's eye, it unfolds.
The tenderness of a child's smile,
And the happiness that is worth the while.

Without sight, the world would be dark and grey,
Silhouettes of things, apart from the day.
But with sight, we get to live a life,
A precious gift, that helps us thrive.",1
"  To prepare for a college admissions test, you should start by researching the test and its format. Find out what topics the test covers, how long it is, and what types of questions you can expect. Many college admissions tests, such as the SAT or ACT, also have practice tests available that you can take to get a sense of the format and types of questions.  Once you have an understanding of the test, develop a study plan that incorporates both reviewing the material covered on the test and practicing test-taking strategies. Some effective study strategies might include:  Creating a study schedule that allows you to review material over a longer period of time, rather than cramming at the last minute. Using flashcards to memorize important concepts and formulas. Practicing timed tests to improve your pacing and reduce test anxiety. Reviewing your mistakes and understanding why you got them wrong. Seeking out resources like textbooks, online videos, or tutoring services to fill gaps in your understanding of the material. It's also important to take care of your physical and mental health during your studying period. Make sure to get enough sleep, eat healthy foods, and exercise regularly. Additionally, practice stress-reducing techniques, like deep breathing or meditation, to help you stay calm and focused on test day.  Finally, remember that a college admissions test is just one part of the admissions process. Admissions committees will also consider other factors like your grades, extracurricular activities, and essays, so don't put all your eggs in one basket. Focus on doing your best on the test, but also remember to keep a balanced perspective on the college admissions process as a whole.    ",1
"""The Eddie"" is a big wave surfing tournament held at Waimea Bay on the north shore of Oahu, Hawaii.  The tournament is named for native Hawaiian, champion big wave surfer, and life-saving Waimea Bay lifeguard, Eddie Aikau.  Created in 1984 at nearby Sunset Beach, the invitational tournament moved to the notoriously big waved Waimea Bay, where Aikau's family maintains an ancestral tradition as caretakers of the Waimea Valley. It was formerly known as the Quiksilver in Memory of Eddie Aikau after its sponsor Quiksilver, but the company and the Aikau family could not agree to terms for a new contract after the previous one expired in 2016. Tournament format The tournament is known for a unique requirement that open-ocean swells reach a minimum height of  before the competition can be held. Open-ocean swells of this height generally translate to wave faces in the bay of  to . As a result of this requirement, the tournament has only been held nine times during the history of the event, most recently on February 25, 2016.",0
"In the icy and serene winter nights,
Where every sound, a silent note writes,
Amidst the gusts of frosty wind,
The melodies of winter's dream begin.

The whispers of the snowflakes,
Their gentle patters, a song they make,
With each a unique sound to play,
A symphony in white, night and day.

The rustles of the leafless trees,
A wooden orchestra through the breeze,
A concert of creaks and moans,
In tune with the winter tones.

The echoes of the frozen land,
A choir of ice crystals, grand,
With their frigid chimes, so clear,
A winter's melody, so dear.

So let us listen to the winter's song,
As it plays right where we belong,
For in its chill and tranquil seam,
We hear the dreams that winter's dream.",1
"Walking past the open window, she is surprised by the song of the white-throated sparrow and stops to listen. She has been thinking of the dead ones she loves--her father who lived over a century, and her oldest son, suddenly gone at forty-seven--and she can't help thinking she has called them back, that they are calling her in the voices of these birds passing through Ohio on their spring migration. . . because, after years of summers in upstate New York, the white-throat has become something like the family bird. Her father used to stop whatever he was doing and point out its clear, whistling song. She hears it again: ""Poor Sam Peabody Peabody Peabody."" She tries not to think, ""Poor Andy,"" but she has already thought it, and now she is weeping. But then she hears another, so clear, it's as if the bird were in the room with her, or in her head, telling her that everything will be all right. She cannot see them from her second-story window-- they are hidden in the new leaves of the old maple, or behind the white blossoms of the dogwood-- but she stands and listens, knowing they will stay for only a few days before moving on.",0
"Rondo Emmett Cameron (February 20, 1925 – February 8, 1967) was an American jazz musician and composer.  Cameron was born in Chicago, Illinois, and began playing the trumpet at age six. He studied at the Chicago School of Jazz with Pee Wee Crayton and Max Roach. In 1945 he joined the Miles Davis Quintet, and later worked with John Coltrane and Cannonball Adderley. He also recorded as a leader for Blue Note Records.  Cameron died in 1967 in a car accident in France.",1
"from           the 4        corners       of this tower      lumped on a map
the     best     magician   wins   the        day  /        thinks
he’s invisible     /          white rabbits           hide       in        cupboards
in          boxes        in      hats  /      a peaceful contradiction       exists  /
a   plan    for    a    park    a plantation for immaculate thoughts
for    flower beds     which    eat    fragrances         all  year round  /
from    this  monolithic  inheritance       avenues           spoke outwards
to         capture             returning prodigals  /    ancestral
dropouts  /              the            multiple   births               of          children
the             sun’s               last    sentence       of            the             day",0
"HaeIII is one of many restriction enzymes (endonucleases) a type of prokaryotic DNA that protects organisms from unknown, foreign DNA. It is a restriction enzyme used in molecular biology laboratories. It was the third endonuclease to be isolated from the Haemophilus aegyptius bacteria. The enzyme's recognition site—the place where it cuts DNA molecules—is the GGCC nucleotide sequence which means it cleaves DNA at the site 5′-GG/CC-3. The recognition site is usually around 4-8 bps.This enzyme's gene has been sequenced and cloned. This is done to make DNA fragments in blunt ends. HaeIII is not effective for single stranded DNA cleavage. Properties HaeIII has a molecular weight of 37126. After a 2-10-fold of HaeIII takes place, there is overdigestion of a DNA substrate. This results in 100% being cut, more than 50% of fragments being ligated, and more than 95% being recut. Heat inactivation comes at about 80 °C for 20 minutes. The locus of the HaeIII enzyme is on AF05137, and is linear with 957 base pairs.",0
"The Oldest Love Poem(For Susan)
Back from Istanbul, she gives to methe photograph she took insidethe Archaeological Museum’sblue tiled hush, of a tabletcarved in terra cotta from Nippur,written in Sumerian.Delicate etches, a lift of riverbedwhere the summer waters ranglistened on this piece of earththe earnest working hand,a pause between the lines to contemplatecedars’ ornate overhangingleaf-work become inseparablefrom the carving.  Maybe reading sky,reading wind, or tree soundsbeside the sound of clayshaped to carry a human mark.Maybe it says     we are so elegantin our exchange that looking at each otherthe trees whisper their contented greenacross any distance to be herebranches heat-satiatedfull in our veins of holding",0
"Oh, how I long to be 
Back in that special place again 
Where my heart felt free 
And my soul was free from pain 

The smell of the sea 
Mixed with salty summer air 
The sand between my toes 
As I listened to the waves crash there 

The laughter of my friends 
Echoing in the open air 
The warmth of the sun 
As we basked without a care 

Oh, that place I miss 
Where happiness reigned supreme 
A world without sorrow 
Where joy was the only theme 

Though I cannot be there now 
My memories never fade 
For in my heart that place lives on 
And my love for it will never fade.",1
"Jeff LeBlanc (born February 9, 1986) is an independent American singer and songwriter. He was born and raised in Center Moriches, New York, before attending Sacred Heart University in Fairfield, Connecticut, where he studied history, music history and education. Career Jeff began performing sometime in 2004, getting his start as a street busker in Westhampton, NY during the summer months outside of the Beach Bakery Cafe.  In early 2006, LeBlanc released his first four track demo entitled ""Stories From a Small Town"". The album comprised songs he wrote and recorded in his Sacred Heart University dormitory room. In late 2006, he began touring colleges and venues at weekends while he continued to complete his degree. In 2008, LeBlanc was voted to showcase ""on site"" at the National Association for Campus Activities Northeast Conference by over 850 college talent buyers in Hartford, Connecticut. He achieved this feat again in October 2009 at the Mid-Atlantic Conference in Lancaster, Pennsylvania. These showcases helped him to a headlining tour of colleges and universities throughout the east coast and springboard him on to the national circuit.",0
"Peace, oh precious peace,
A treasure beyond measure,
A state of mind and being,
That all human souls do treasure.

It brings calm to the troubled,
And soothes the hearts of the weary,
It makes the whole world brighter,
And turns despair into merry.

Peace, let it reign in our hearts,
Let it flow into every land,
May it bind us into one,
And help us all understand.

That though we may have differences,
We seek the same thing,
A world without violence,
Where love and peace forever reign.

So, let us hold hands together,
And work towards this noble goal,
And make peace our legacy,
That'll live on in stories untold.",1
"November Group (Marraskuun ryhmä) was an association of Finnish expressionist artists, gathered around Tyko Sallinen.  The group was  founded in time when Finland  declared its independence from Russia and the members of the November Group were sometimes aggressively nationalistic in outlook, creating a distinctively Finnish form of Expressionism. The November group caused the greatest ever uproar in Finnish art. In the Finnish art community of its age it represented everything that was ugly, incompetent, distorting and primitive. Today the movement is considered one of the most important and influenced movements in Finnish art. Members of the group included Tyko Sallinen, Marcus Collin, Alvar Cawén, Juho Rissanen and Gabriel Engberg. These five had a group exhibition 17 November to 5 December 1917, and in decided to found a group during that exhibition. Other members of the group were Eero Nelimarkka, Juho Mäkelä, Wäinö Aaltonen, Ilmari Aalto, Hannes Autere, Kalle Carlstedt, Mikko Carlstedt, Ragnar Ekelund, Uuno Eskola, Einar Ilmoni, Karl Ingelius, Jussi Jylänki, Albin Kaasinen, Viljo Kojo, Paavo Leinonen, Anton Lindforss, Arvo Makkonen, Alex Matson, Kosti Meriläinen, Jalmari Ruokokoski, Inni Siegberg and Antti Wanninen.",0
"All morning, doing the hard, root-wrestling work of turning a yard from the wild to a gardener’s will, I heard a bird singing from a hidden, though not distant, perch;a song of swift, syncopated syllables sounding like, Can you believe this, believe this, believe? Can you believe this, believe this, believe?",0
"i don't know what to write. I think that the music next door is a little loud, and it always is at least when I'm trying to study. when you are trying to concentrate it always seems as noises are amplified, such as my roommate, studing, every turn of a page is very loud. She is studying biology, which is unusual because usually she complains about having to study, and now she is actually studying. I'm suprised she hasn't yet complained that my typing is bothering her. I hope it's not, but does it really matter. Anyways, I hope this is what I'm supposed to be writing about, and I really hope that grammer and punctuation are not observed too closely. I think it's time for dinner, well really I don't have a choice if I want to eat on campus, since everything closes at 7. It reminds me of my job at a retirement community, where everything closes very early. I wonder how my grades will be at the end of this semester. hopefully good, it's kind of difficult though because UT is so much different than my high school. I mean this class has 500 people tha's more than my entire high school, probably close to twice as big. But, it was my choice to come here and now I must adjust to my new life style. Being in a big city is so much different from a small town, the smell, the people, everything. Rather than the pleasent smell of trees, or the occasional smell of a BarBQ, there is a strong smell of trash and the numerous buses. But, again it is all okay, and with time everything will seem normal. Is that necessarily a good thing, I wonder. What am I going to do after college, no one can tell me what to do with my life, so I have to decide. But should we be forced to decide so soon, i mean we just graduated from high school. there are so many choices and paths to choose, and what if we choose the wrong one, will we be able to turn around and go back. I picked up a package today, my mom sent me some URHA gifts. It's a good thing I actually checked the mail. At home I used to check it everyday, but here I never remember. I miss home, my dogs and my family, but mainly being familiar with everything and everybody. It's difficult to meet people, well at least for me it is. I can't just start talking to someone I don't know, but how will i ever meet anyone that way. the streets are noisy, i think its all the college, probably male, students driving by, engines roaring and music blasting, it's okay if they do that, but i'm trying to think about what I should type. This assignment should be equiped with spell check, that way you would never have to use the backspace button, or key whatever it is called. I really don't know anything about computers, which is kind of sad because my mom works for a computer company. Maybe that's the reason, why do i need to know when i could ask her and she could tell me. I reallt don't know what else to say I'm thinking that I'm glad that time is almost up because there are not any other things to talk about. These desk chairs are quiet uncomfortable, another reason I'm glad time is almost up. I sure have watched the time closely haven't I.",0
